Crypto,Date,Open,High,Low,Close
BTC,4/6/18,6749,6850,6513,6602
BTC,4/5/18,6847,6919,6584,6749
BTC,4/4/18,7405,7438,6731,6847
BTC,4/3/18,6979,7507,6978,7411
BTC,4/2/18,6892,7108,6760,6920
BTC,4/1/18,6926,7035,6443,6829
BTC,3/31/18,6912,7214,6760,6926
BTC,3/30/18,7069,7324,6594,6912
BTC,3/29/18,7871,8000,6916,6846
BTC,3/28/18,7998,8096,7745,7871
BTC,3/27/18,7885,8252,7751,7997
BTC,3/26/18,8622,8646,7863,7885
BTC,3/25/18,8679,8701,8381,8620
BTC,3/24/18,8655,9000,8633,8679
BTC,3/23/18,8613,8766,8296,8655
BTC,3/22/18,8920,9085,8495,8626
BTC,3/21/18,8994,9160,8613,8613
BTC,3/20/18,8381,9035,8324,8920
BTC,3/19/18,8271,8994,8068,8994
BTC,3/18/18,7950,8381,7336,8381
BTC,3/17/18,8502,8522,7756,7951
BTC,3/16/18,8303,8600,7924,8504
BTC,3/15/18,8019,8413,7677,8508
BTC,3/14/18,9101,9313,7955,8019
BTC,3/13/18,9104,9475,8861,8308
BTC,3/12/18,9531,9885,8778,9104
BTC,3/11/18,8838,9715,8475,9539
BTC,3/10/18,9022,9505,8787,8838
BTC,3/9/18,9341,9409,8371,9053
BTC,3/8/18,9943,10109,9076,9341
BTC,3/7/18,10788,10888,9468,9947
BTC,3/6/18,11560,11603,10585,10793
BTC,3/5/18,11400,11660,11335,11561
BTC,3/4/18,11286,11475,11068,11397
BTC,3/3/18,11016,11498,10952,11286
BTC,3/2/18,10931,11166,10784,11034
BTC,3/1/18,10532,11074,10222,10924
BTC,2/28/18,10745,11044,10384,10558
BTC,2/27/18,10366,10852,10147,10745
BTC,2/26/18,9588,10443,9386,10366
BTC,2/25/18,9499,9858,9305,9588
BTC,2/24/18,9916,10510,9381,9499
BTC,2/23/18,9912,10398,9593,9966
BTC,2/22/18,10291,10914,9731,9899
BTC,2/21/18,11712,11768,10244,10291
BTC,2/20/18,11079,11746,11056,11712
BTC,2/19/18,10772,11255,10314,11079
BTC,2/18/18,10845,11279,10156,10763
BTC,2/17/18,10084,10879,10053,10845
BTC,2/16/18,9883,10293,9719,10058
BTC,2/15/18,9289,10218,9251,9883
BTC,2/14/18,8553,9368,8483,9283
BTC,2/13/18,8830,8977,8370,8564
BTC,2/12/18,8313,8903,8030,8830
BTC,2/11/18,8269,8587,7845,8313
BTC,2/10/18,8548,9071,8165,8269
BTC,2/9/18,8174,8719,7755,8513
BTC,2/8/18,8096,8621,7548,8208
BTC,2/7/18,7755,8583,7208,8096
BTC,2/6/18,7152,7957,5947,7755
BTC,2/5/18,8085,8416,6584,7152
BTC,2/4/18,9159,9363,7860,8095
BTC,2/3/18,8588,9471,8176,9157
BTC,2/2/18,9146,9164,7695,8524
BTC,2/1/18,9999,10203,8564,9146
BTC,1/31/18,10125,10334,9628,9999
BTC,1/30/18,11224,11224,9810,10138
BTC,1/29/18,11762,11765,11008,11223
BTC,1/28/18,11554,11942,11317,11757
BTC,1/27/18,10899,11574,10773,11554
BTC,1/26/18,11241,11609,10321,10899
BTC,1/25/18,11213,11711,10889,11246
BTC,1/24/18,10986,11474,10497,11208
BTC,1/23/18,10264,11358,9972,10984
BTC,1/22/18,11348,11869,10051,10264
BTC,1/21/18,12904,12947,11096,11348
BTC,1/20/18,11343,13007,11245,12904
BTC,1/19/18,11551,11955,10989,11296
BTC,1/18/18,11378,12045,10664,11541
BTC,1/17/18,10617,11751,9200,11378
BTC,1/16/18,13919,13919,10352,10617
BTC,1/15/18,13378,14308,13378,13919
BTC,1/14/18,14173,14353,13052,13394
BTC,1/13/18,13744,14537,13599,14167
BTC,1/12/18,13445,14095,12879,13695
BTC,1/11/18,14482,14943,12846,13445
BTC,1/10/18,14544,14694,13456,14482
BTC,1/9/18,14915,15360,14170,14548
BTC,1/8/18,16183,16466,13958,14901
BTC,1/7/18,16849,17212,15770,16183
BTC,1/6/18,16765,17118,16255,16849
BTC,1/5/18,14921,16909,14817,16828
BTC,1/4/18,15057,15395,14225,14921
BTC,1/3/18,14770,15394,14589,15057
BTC,1/2/18,13535,15217,12956,14770
BTC,1/1/18,13996,14035,12860,13535
BTC,12/31/20,28898,29298,27989,28966
BTC,12/30/20,26870,28980,26870,28896
BTC,12/29/20,26606,27164,25926,26870
BTC,12/28/20,26303,27404,26136,26634
BTC,12/27/20,26666,28326,25824,26303
BTC,12/26/20,24409,26753,24379,26648
BTC,12/25/20,23399,24657,23379,24409
BTC,12/24/20,23295,23546,22689,23384
BTC,12/23/20,23434,24085,22863,23299
BTC,12/22/20,23138,23598,22385,23434
BTC,12/21/20,23406,24094,22080,23146
BTC,12/20/20,23988,24244,23117,23494
BTC,12/19/20,22898,24128,22805,24004
BTC,12/18/20,22775,23278,22398,22911
BTC,12/17/20,21200,23685,21200,22767
BTC,12/16/20,19431,21275,19319,21240
BTC,12/15/20,19199,19561,19086,19431
BTC,12/14/20,19182,19314,18996,19201
BTC,12/13/20,18800,19414,18734,19182
BTC,12/12/20,18106,18837,18033,18794
BTC,12/11/20,18351,18396,17604,18106
BTC,12/10/20,18550,18650,17938,18352
BTC,12/9/20,18776,18823,17653,18550
BTC,12/8/20,19087,19302,18632,18784
BTC,12/7/20,19249,19429,18924,19087
BTC,12/6/20,19019,19339,18895,19246
BTC,12/5/20,18828,19186,18512,19019
BTC,12/4/20,19465,19550,18735,18833
BTC,12/3/20,19160,19618,18920,19465
BTC,12/2/20,19089,19337,18362,19161
BTC,12/1/20,19380,19928,18229,19089
BTC,11/30/20,18267,19835,18094,19376
BTC,11/29/20,17765,18330,17556,18267
BTC,11/28/20,17037,17891,16895,17764
BTC,11/27/20,17122,17463,16508,17037
BTC,11/26/20,18859,18924,16311,17122
BTC,11/25/20,18938,19495,18649,18846
BTC,11/24/20,18419,19414,18120,18938
BTC,11/23/20,18585,18759,18012,18426
BTC,11/22/20,18635,18733,17666,18585
BTC,11/21/20,18586,18964,18443,18638
BTC,11/20/20,17939,18809,17732,18586
BTC,11/19/20,17781,18163,17377,17939
BTC,11/18/20,17633,18467,17318,17781
BTC,11/17/20,16717,17837,16569,17627
BTC,11/16/20,15859,16885,15795,16717
BTC,11/15/20,15996,16149,15824,15865
BTC,11/14/20,16287,16362,15738,15997
BTC,11/13/20,16155,16486,15984,16287
BTC,11/12/20,15799,16204,15499,16150
BTC,11/11/20,15393,15959,15293,15799
BTC,11/10/20,15392,15470,15092,15393
BTC,11/9/20,15333,15845,14866,15392
BTC,11/8/20,14846,15652,14692,15347
BTC,11/7/20,15549,15760,14428,14846
BTC,11/6/20,15244,15937,15206,15561
BTC,11/5/20,14005,15291,14005,15244
BTC,11/4/20,13733,14240,13556,14002
BTC,11/3/20,13619,13798,13308,13733
BTC,11/2/20,13816,13837,13243,13622
BTC,11/1/20,13847,13894,13645,13816
BTC,10/31/20,13644,14047,13440,13841
BTC,10/30/20,13484,13673,13146,13644
BTC,10/29/20,13208,13641,12990,13482
BTC,10/28/20,13619,13847,12925,13208
BTC,10/27/20,13025,13754,13000,13632
BTC,10/26/20,13038,13242,12810,13025
BTC,10/25/20,13103,13339,12911,13040
BTC,10/24/20,12941,13161,12887,13103
BTC,10/23/20,13128,13197,12746,12941
BTC,10/22/20,12856,13216,12706,13128
BTC,10/21/20,11904,12905,11889,12853
BTC,10/20/20,11732,12044,11693,11904
BTC,10/19/20,11447,11811,11419,11732
BTC,10/18/20,11357,11500,11345,11447
BTC,10/17/20,11319,11406,11283,11356
BTC,10/16/20,11558,11558,11231,11314
BTC,10/15/20,11398,11593,11288,11544
BTC,10/14/20,11437,11546,11306,11396
BTC,10/13/20,11564,11719,11322,11437
BTC,10/12/20,11342,11599,11225,11564
BTC,10/11/20,11371,11436,11277,11350
BTC,10/10/20,11041,11464,11029,11371
BTC,10/9/20,10894,11099,10848,11042
BTC,10/8/20,10662,10945,10558,10894
BTC,10/7/20,10557,10678,10546,10660
BTC,10/6/20,10740,10797,10544,10557
BTC,10/5/20,10652,10754,10635,10741
BTC,10/4/20,10580,10700,10536,10652
BTC,10/3/20,10540,10607,10475,10580
BTC,10/2/20,10613,10668,10401,10540
BTC,10/1/20,10707,10920,10471,10613
BTC,9/30/20,10761,10865,10675,10711
BTC,9/29/20,10871,10892,10647,10761
BTC,9/28/20,10727,10948,10712,10871
BTC,9/27/20,10721,10802,10609,10727
BTC,9/26/20,10713,10798,10661,10720
BTC,9/25/20,10624,10772,10576,10713
BTC,9/24/20,10216,10705,10204,10637
BTC,9/23/20,10521,10579,10144,10216
BTC,9/22/20,10479,10539,10379,10520
BTC,9/21/20,10858,10988,10323,10479
BTC,9/20/20,11093,11093,10782,10861
BTC,9/19/20,10900,11164,10892,11093
BTC,9/18/20,10938,11040,10833,10900
BTC,9/17/20,11000,11058,10765,10938
BTC,9/16/20,10870,11101,10681,11000
BTC,9/15/20,10697,10944,10634,10870
BTC,9/14/20,10324,10752,10262,10694
BTC,9/13/20,10446,10586,10231,10324
BTC,9/12/20,10329,10485,10289,10447
BTC,9/11/20,10308,10384,10222,10329
BTC,9/10/20,10265,10476,10187,10307
BTC,9/9/20,10027,10351,9891,10265
BTC,9/8/20,10142,10437,9953,10030
BTC,9/7/20,10243,10354,9893,10142
BTC,9/6/20,10112,10308,9970,10242
BTC,9/5/20,10610,10639,9905,10112
BTC,9/4/20,10793,10812,10042,10610
BTC,9/3/20,11372,11461,10558,10794
BTC,9/2/20,12023,12051,11223,11372
BTC,9/1/20,11685,12062,11561,12023
BTC,8/31/20,11643,11785,11580,11683
BTC,8/30/20,11528,11694,11477,11643
BTC,8/29/20,11500,11591,11448,11528
BTC,8/28/20,11271,11553,11258,11500
BTC,8/27/20,11499,11573,11152,11272
BTC,8/26/20,11275,11542,11270,11499
BTC,8/25/20,11743,11792,11150,11272
BTC,8/24/20,11674,11832,11609,11743
BTC,8/23/20,11616,11724,11537,11680
BTC,8/22/20,11625,11658,11395,11616
BTC,8/21/20,11871,11899,11624,11634
BTC,8/20/20,11733,11896,11697,11871
BTC,8/19/20,12035,12103,11630,11728
BTC,8/18/20,12331,12413,11875,12035
BTC,8/17/20,11857,12466,11779,12329
BTC,8/16/20,11876,11981,11716,11857
BTC,8/15/20,11777,11987,11731,11876
BTC,8/14/20,11621,11864,11621,11777
BTC,8/13/20,11575,11655,11291,11640
BTC,8/12/20,11239,11624,11151,11573
BTC,8/11/20,11871,11940,11159,11239
BTC,8/10/20,11681,12070,11557,11866
BTC,8/9/20,11715,11803,11542,11681
BTC,8/8/20,11581,11812,11549,11715
BTC,8/7/20,11854,11920,11370,11581
BTC,8/6/20,11692,11917,11590,11854
BTC,8/5/20,11216,11724,11117,11692
BTC,8/4/20,11387,11421,11068,11213
BTC,8/3/20,11097,11479,10986,11387
BTC,8/2/20,11835,12097,10711,11102
BTC,8/1/20,11359,11874,11245,11835
BTC,7/31/20,11152,11462,10981,11359
BTC,7/30/20,11219,11335,10871,11155
BTC,7/29/20,10982,11290,10855,11230
BTC,7/28/20,10889,11387,10595,10982
BTC,7/27/20,9893,10906,9882,10862
BTC,7/26/20,9729,10128,9670,9893
BTC,7/25/20,9629,9742,9538,9734
BTC,7/24/20,9594,9634,9482,9629
BTC,7/23/20,9380,9674,9376,9594
BTC,7/22/20,9382,9402,9305,9380
BTC,7/21/20,9178,9440,9155,9382
BTC,7/20/20,9176,9225,9149,9178
BTC,7/19/20,9185,9192,9119,9176
BTC,7/18/20,9159,9208,9131,9185
BTC,7/17/20,9104,9185,8608,9159
BTC,7/16/20,9216,9231,9051,9103
BTC,7/15/20,9272,9277,9170,9216
BTC,7/14/20,9256,9278,9135,9272
BTC,7/13/20,9239,9332,9210,9256
BTC,7/12/20,9224,9345,9176,9240
BTC,7/11/20,9237,9313,9190,9224
BTC,7/10/20,9244,9260,9133,9237
BTC,7/9/20,9435,9473,9197,9244
BTC,7/8/20,9258,9462,9239,9435
BTC,7/7/20,9279,9372,9220,9258
BTC,7/6/20,9022,9353,8938,9280
BTC,7/5/20,9131,9149,9012,9022
BTC,7/4/20,9097,9188,9054,9132
BTC,7/3/20,9087,9147,9066,9097
BTC,7/2/20,9243,9266,8963,9087
BTC,7/1/20,9150,9300,9102,9243
BTC,6/30/20,9179,9231,9069,9150
BTC,6/29/20,9111,9192,9034,9178
BTC,6/28/20,8957,9189,8945,9111
BTC,6/27/20,9201,9212,8859,8957
BTC,6/26/20,9277,9333,9053,9201
BTC,6/25/20,9296,9320,9018,9278
BTC,6/24/20,9635,9669,9216,9296
BTC,6/23/20,9640,9752,9579,9644
BTC,6/22/20,9313,9655,9278,9640
BTC,6/21/20,9319,9405,9301,9313
BTC,6/20/20,9317,9347,9211,9319
BTC,6/19/20,9349,9417,9237,9316
BTC,6/18/20,9373,9476,9318,9349
BTC,6/17/20,9499,9553,9255,9379
BTC,6/16/20,9483,9594,9383,9499
BTC,6/15/20,9384,9484,8927,9484
BTC,6/14/20,9408,9478,9336,9384
BTC,6/13/20,9457,9492,9366,9407
BTC,6/12/20,9343,9558,9245,9457
BTC,6/11/20,9870,9959,9198,9338
BTC,6/10/20,9757,9975,9717,9870
BTC,6/9/20,9709,9855,9630,9758
BTC,6/8/20,9731,9796,9663,9709
BTC,6/7/20,9708,9793,9409,9707
BTC,6/6/20,9715,9734,9550,9708
BTC,6/5/20,9786,9854,9622,9715
BTC,6/4/20,9586,9870,9477,9786
BTC,6/3/20,9529,9637,9434,9585
BTC,6/2/20,9671,10339,9364,9529
BTC,6/1/20,9504,9691,9400,9691
BTC,5/31/20,9439,9728,9437,9504
BTC,5/30/20,9417,9594,9337,9439
BTC,5/29/20,9451,9614,9348,9417
BTC,5/28/20,9165,9518,9062,9453
BTC,5/27/20,8867,9216,8810,9163
BTC,5/26/20,8917,9005,8723,8867
BTC,5/25/20,9006,9080,8679,8917
BTC,5/24/20,9235,9300,8861,9006
BTC,5/23/20,9191,9308,9100,9235
BTC,5/22/20,9075,9263,8946,9191
BTC,5/21/20,9592,9594,8819,9075
BTC,5/20/20,9698,9832,9380,9592
BTC,5/19/20,9684,9882,9478,9698
BTC,5/18/20,9741,9924,9509,9684
BTC,5/17/20,9378,9867,9337,9741
BTC,5/16/20,9225,9576,9212,9385
BTC,5/15/20,9656,9847,9177,9225
BTC,5/14/20,9312,9936,9281,9655
BTC,5/13/20,8831,9331,8751,9312
BTC,5/12/20,8636,8976,8495,8832
BTC,5/11/20,8693,9142,8239,8636
BTC,5/10/20,9666,9685,8222,8700
BTC,5/9/20,9994,10017,9557,9666
BTC,5/8/20,9788,10045,9742,9994
BTC,5/7/20,9251,9959,9088,9774
BTC,5/6/20,8960,9379,8924,9251
BTC,5/5/20,8930,9113,8782,8969
BTC,5/4/20,8853,8952,8549,8930
BTC,5/3/20,8946,9216,8740,8861
BTC,5/2/20,8741,9027,8729,8946
BTC,5/1/20,8838,9070,8610,8741
BTC,4/30/20,8918,9448,8446,8830
BTC,4/29/20,7745,8970,7724,8918
BTC,4/28/20,7712,7789,7669,7744
BTC,4/27/20,7603,7750,7603,7708
BTC,4/26/20,7600,7700,7535,7603
BTC,4/25/20,7503,7602,7499,7600
BTC,4/24/20,7557,7609,7416,7531
BTC,4/23/20,7138,7690,7042,7536
BTC,4/22/20,6857,7164,6856,7115
BTC,4/21/20,6897,6906,6779,6891
BTC,4/20/20,7151,7222,6851,6866
BTC,4/19/20,7223,7250,7070,7152
BTC,4/18/20,7087,7279,7068,7223
BTC,4/17/20,7046,7136,7009,7062
BTC,4/16/20,6756,7145,6635,7046
BTC,4/15/20,6872,6935,6696,6756
BTC,4/14/20,6763,6983,6763,6872
BTC,4/13/20,7143,7143,6628,6827
BTC,4/12/20,6814,7196,6795,7143
BTC,4/11/20,6910,6949,6796,6814
BTC,4/10/20,7315,7315,6766,6919
BTC,4/9/20,7341,7364,7119,7302
BTC,4/8/20,7360,7419,7218,7327
BTC,4/7/20,7298,7459,7082,7118
BTC,4/6/20,6762,7306,6731,7298
BTC,4/5/20,6854,6892,6691,6762
BTC,4/4/20,6704,6968,6681,6854
BTC,4/3/20,6833,7043,6631,6710
BTC,4/2/20,6357,7219,6357,6833
BTC,4/1/20,6482,6498,6169,6362
BTC,3/31/20,6478,6575,6350,6482
BTC,3/30/20,5955,6497,5867,6472
BTC,3/29/20,6263,6274,5881,5954
BTC,3/28/20,6681,6703,6045,6263
BTC,3/27/20,6739,6842,6588,6679
BTC,3/26/20,6598,6772,6550,6739
BTC,3/25/20,6751,6967,6489,6597
BTC,3/24/20,6413,6831,6377,6751
BTC,3/23/20,5934,6614,5730,6408
BTC,3/22/20,6336,6450,5812,5934
BTC,3/21/20,5964,6376,5897,6343
BTC,3/20/20,6241,6891,5690,5968
BTC,3/19/20,5339,6365,5267,6241
BTC,3/18/20,5474,5524,5031,5338
BTC,3/17/20,4904,5502,4882,5474
BTC,3/16/20,5188,5959,4461,4904
BTC,3/15/20,5354,5583,5074,5187
BTC,3/14/20,5436,5766,5224,5354
BTC,3/13/20,5747,6029,3966,5435
BTC,3/12/20,7872,7992,5626,5772
BTC,3/11/20,8007,8044,7617,7872
BTC,3/10/20,7860,8163,7772,7984
BTC,3/9/20,8285,8301,7665,7860
BTC,3/8/20,8899,8938,8204,8286
BTC,3/7/20,9145,9210,8874,8900
BTC,3/6/20,9123,9182,9006,9145
BTC,3/5/20,8741,9170,8740,9126
BTC,3/4/20,8749,8854,8693,8741
BTC,3/3/20,8952,8977,8676,8749
BTC,3/2/20,8524,8954,8505,8951
BTC,3/1/20,8641,8752,8439,8524
BTC,2/29/20,8676,8814,8596,8640
BTC,2/28/20,8760,8903,8446,8676
BTC,2/27/20,8754,8971,8535,8756
BTC,2/26/20,9391,9425,8648,8763
BTC,2/25/20,9607,9673,9262,9383
BTC,2/24/20,9886,10019,9494,9607
BTC,2/23/20,9693,9991,9665,9886
BTC,2/22/20,9667,9724,9573,9693
BTC,2/21/20,9613,9759,9580,9667
BTC,2/20/20,9599,9694,9470,9613
BTC,2/19/20,10134,10287,9392,9608
BTC,2/18/20,9653,10262,9622,10134
BTC,2/17/20,9776,9996,9484,9652
BTC,2/16/20,9921,10040,9656,9776
BTC,2/15/20,10339,10387,9826,9921
BTC,2/14/20,10180,10383,10103,10339
BTC,2/13/20,10385,10492,10097,10182
BTC,2/12/20,10225,10471,10216,10379
BTC,2/11/20,9865,10379,9717,10225
BTC,2/10/20,10073,10188,9744,9865
BTC,2/9/20,9924,10169,9865,10073
BTC,2/8/20,9740,9934,9663,9924
BTC,2/7/20,9732,9862,9667,9740
BTC,2/6/20,9693,9851,9540,9731
BTC,2/5/20,9150,9751,9143,9693
BTC,2/4/20,9281,9349,9094,9149
BTC,2/3/20,9450,9588,9232,9281
BTC,2/2/20,9371,9478,9162,9450
BTC,2/1/20,9362,9459,9303,9371
BTC,1/31/20,9549,9559,9217,9362
BTC,1/30/20,9362,9557,9197,9547
BTC,1/29/20,9051,9423,9049,9362
BTC,1/28/20,8954,9183,8886,9061
BTC,1/27/20,8591,8989,8552,8954
BTC,1/26/20,8377,8598,8294,8591
BTC,1/25/20,8501,8505,8268,8376
BTC,1/24/20,8391,8511,8230,8501
BTC,1/23/20,8641,8665,8290,8391
BTC,1/22/20,8723,8784,8577,8641
BTC,1/21/20,8667,8771,8507,8724
BTC,1/20/20,8718,8741,8519,8667
BTC,1/19/20,8910,9176,8484,8718
BTC,1/18/20,8898,8973,8806,8910
BTC,1/17/20,8682,8992,8672,8897
BTC,1/16/20,8816,8856,8591,8682
BTC,1/15/20,8732,8881,8577,8816
BTC,1/14/20,8133,8826,8105,8732
BTC,1/13/20,8100,8193,8054,8133
BTC,1/12/20,8102,8172,7964,8106
BTC,1/11/20,8054,8273,7989,8106
BTC,1/10/20,7787,8126,7685,8054
BTC,1/9/20,8004,8104,7754,7789
BTC,1/8/20,8020,8454,7881,8004
BTC,1/7/20,7579,8187,7579,8020
BTC,1/6/20,7370,7603,7327,7574
BTC,1/5/20,7349,7493,7336,7376
BTC,1/4/20,7281,7399,7269,7349
BTC,1/3/20,6975,7411,6880,7280
BTC,1/2/20,7229,7230,6929,6975
BTC,1/1/20,7171,7245,7167,7229
BTC,12/31/21,47239,48564,45715,46322
BTC,12/30/21,47233,47893,46019,47239
BTC,12/29/21,47586,48152,46664,47210
BTC,12/28/21,50990,51228,47330,47586
BTC,12/27/21,50802,51976,50487,50996
BTC,12/26/21,51003,51003,49568,50802
BTC,12/25/21,50898,51144,50220,51001
BTC,12/24/21,50849,51836,50513,50898
BTC,12/23/21,49082,51364,48077,50843
BTC,12/22/21,49103,49557,48477,49082
BTC,12/21/21,47013,49318,46676,49059
BTC,12/20/21,46741,47524,45581,47013
BTC,12/19/21,46941,48285,46468,46741
BTC,12/18/21,46946,47335,45557,46941
BTC,12/17/21,48139,48163,45539,46946
BTC,12/16/21,49221,49398,47715,48139
BTC,12/15/21,48280,49495,46631,49221
BTC,12/14/21,46892,48639,46378,48280
BTC,12/13/21,49981,50380,45871,46892
BTC,12/12/21,48847,50767,48672,49981
BTC,12/11/21,47984,49285,46880,48847
BTC,12/10/21,47996,49982,47355,47984
BTC,12/9/21,50634,50851,47377,47996
BTC,12/8/21,50500,51182,48750,50634
BTC,12/7/21,50126,51942,50126,50500
BTC,12/6/21,49275,50426,47290,50007
BTC,12/5/21,48770,49746,47892,49275
BTC,12/4/21,53648,53874,42169,48745
BTC,12/3/21,56904,57464,52653,53672
BTC,12/2/21,57026,57362,55859,56904
BTC,12/1/21,57144,59093,56547,57026
BTC,11/30/21,58266,59146,55932,57144
BTC,11/29/21,56281,58878,56104,58266
BTC,11/28/21,54601,56402,53578,56281
BTC,11/27/21,54101,55339,53605,54601
BTC,11/26/21,58834,59342,53577,54101
BTC,11/25/21,57334,59399,56918,58834
BTC,11/24/21,57696,57755,55928,57334
BTC,11/23/21,56278,57847,55537,57696
BTC,11/22/21,59568,59574,55706,56278
BTC,11/21/21,59682,60044,58630,59568
BTC,11/20/21,57924,59725,57570,59682
BTC,11/19/21,57606,58396,55688,57924
BTC,11/18/21,60101,60956,56777,57583
BTC,11/17/21,60509,61067,58567,60101
BTC,11/16/21,63864,64015,58870,60557
BTC,11/15/21,64361,66311,63659,63864
BTC,11/14/21,64317,65297,63673,64373
BTC,11/13/21,64130,64941,63412,64317
BTC,11/12/21,65030,65459,62334,64072
BTC,11/11/21,64193,65597,63984,65030
BTC,11/10/21,67802,68925,63052,64387
BTC,11/9/21,66143,68494,66112,67802
BTC,11/8/21,62862,66504,62817,66175
BTC,11/7/21,61226,63058,61226,62862
BTC,11/6/21,60966,61594,60184,61223
BTC,11/5/21,61364,62571,60791,60966
BTC,11/4/21,62769,63211,60776,61378
BTC,11/3/21,63140,63543,61029,62769
BTC,11/2/21,60652,64243,60460,63140
BTC,11/1/21,60968,62466,59716,60652
BTC,10/31/21,61698,62400,60058,60968
BTC,10/30/21,62420,62490,60876,61705
BTC,10/29/21,61398,62943,60315,62420
BTC,10/28/21,58957,62321,57964,61465
BTC,10/27/21,62095,62095,58153,58957
BTC,10/26/21,62546,63272,61863,62068
BTC,10/25/21,61153,63688,60654,62546
BTC,10/24/21,61087,61451,59571,61124
BTC,10/23/21,60728,61716,59764,61087
BTC,10/22/21,62707,63694,60100,60752
BTC,10/21/21,65980,66612,62368,62707
BTC,10/20/21,64120,66923,63594,65971
BTC,10/19/21,61369,64322,61139,64120
BTC,10/18/21,59472,62626,59395,61445
BTC,10/17/21,61013,61408,59071,59472
BTC,10/16/21,62496,62526,60184,61024
BTC,10/15/21,57449,62719,56896,62496
BTC,10/14/21,56988,58488,56916,57491
BTC,10/13/21,55364,57479,54325,56988
BTC,10/12/21,57390,57631,54404,55364
BTC,10/11/21,55425,57767,54445,57390
BTC,10/10/21,54651,56370,54211,55425
BTC,10/9/21,53951,55410,53738,54651
BTC,10/8/21,54205,55981,53659,53951
BTC,10/7/21,54903,55588,53496,54205
BTC,10/6/21,51378,55399,50476,54903
BTC,10/5/21,49016,51757,48595,51378
BTC,10/4/21,48465,49491,46993,49016
BTC,10/3/21,48045,49158,47139,48552
BTC,10/2/21,48139,48441,47480,48045
BTC,10/1/21,43432,48122,43302,48110
BTC,9/30/21,41133,44110,40984,43432
BTC,9/29/21,41792,42538,40806,41114
BTC,9/28/21,42708,43364,41145,41792
BTC,9/27/21,43607,44318,42689,42696
BTC,9/26/21,42719,43695,40827,43607
BTC,9/25/21,43001,43162,41750,42719
BTC,9/24/21,44679,45076,40944,43001
BTC,9/23/21,43445,44932,43051,44679
BTC,9/22/21,40971,43988,39721,43445
BTC,9/21/21,43489,43904,40391,40971
BTC,9/20/21,47588,47660,42636,43489
BTC,9/19/21,48008,48359,47182,47588
BTC,9/18/21,47028,48797,46828,48008
BTC,9/17/21,47102,48167,46775,47028
BTC,9/16/21,47941,48497,47063,47102
BTC,9/15/21,46828,48436,46418,47948
BTC,9/14/21,45186,46926,44724,46828
BTC,9/13/21,45023,46697,43561,45144
BTC,9/12/21,45317,46198,44781,45023
BTC,9/11/21,45094,46000,44304,45333
BTC,9/10/21,46265,47041,44879,45094
BTC,9/9/21,46154,47384,45586,46268
BTC,9/8/21,46825,47357,44548,46154
BTC,9/7/21,51930,52918,43917,46777
BTC,9/6/21,51753,52142,51044,51930
BTC,9/5/21,50195,51652,49527,51652
BTC,9/4/21,50152,50543,49535,50195
BTC,9/3/21,49553,50999,48379,50184
BTC,9/2/21,48271,50333,48268,49556
BTC,9/1/21,47008,48953,46567,48279
BTC,8/31/21,48670,48679,46725,46996
BTC,8/30/21,48927,49394,47500,48670
BTC,8/29/21,48760,49605,47922,48897
BTC,8/28/21,48913,49306,48405,48760
BTC,8/27/21,47048,49076,46383,48946
BTC,8/26/21,48721,49372,46444,47048
BTC,8/25/21,48364,49147,47193,48748
BTC,8/24/21,49525,49852,47856,48364
BTC,8/23/21,48425,50478,48315,49509
BTC,8/22/21,49070,49466,48225,48425
BTC,8/21/21,48653,49799,48374,48988
BTC,8/20/21,46587,48993,46361,48653
BTC,8/19/21,44593,46831,44016,46568
BTC,8/18/21,45017,45965,44283,44593
BTC,8/17/21,46065,47140,44601,45017
BTC,8/16/21,46750,48047,45728,46065
BTC,8/15/21,46665,47349,45615,46750
BTC,8/14/21,47545,48103,46201,46665
BTC,8/13/21,44440,47775,43912,47545
BTC,8/12/21,46340,46391,43844,44440
BTC,8/11/21,45627,46752,45276,46340
BTC,8/10/21,45482,46608,44695,45627
BTC,8/9/21,43855,46431,42832,45482
BTC,8/8/21,43945,45276,43331,43855
BTC,8/7/21,42696,44557,42404,43945
BTC,8/6/21,40908,43314,39942,42673
BTC,8/5/21,39745,41367,37454,40908
BTC,8/4/21,38113,39851,37558,39706
BTC,8/3/21,38861,39773,37768,38113
BTC,8/2/21,41310,41313,38720,38857
BTC,8/1/21,41516,42551,40694,41310
BTC,7/31/21,40860,42247,40693,41516
BTC,7/30/21,39722,41290,38389,40860
BTC,7/29/21,40068,40630,39337,39722
BTC,7/28/21,38000,40830,37988,40068
BTC,7/27/21,37598,38732,36453,38000
BTC,7/26/21,34481,40502,34455,37598
BTC,7/25/21,33919,34800,33851,34481
BTC,7/24/21,32477,34518,32476,33919
BTC,7/23/21,32257,32879,32038,32477
BTC,7/22/21,31864,32597,31716,32257
BTC,7/21/21,29864,32800,29513,31864
BTC,7/20/21,30793,31004,29336,29864
BTC,7/19/21,31663,31920,30568,30793
BTC,7/18/21,31755,32404,31159,31663
BTC,7/17/21,31850,31932,31224,31755
BTC,7/16/21,31748,32233,31085,31850
BTC,7/15/21,32811,33162,31174,31748
BTC,7/14/21,32519,33066,31628,32811
BTC,7/13/21,32833,33315,32239,32519
BTC,7/12/21,33859,34611,32660,32833
